GO_term	taxon	taxon_id	lineage
GO:0000331	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0000055	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0009972	Unknown		
GO:0042343	Arabidopsis thaliana	3702.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | rosids | malvids | Brassicales | Brassicaceae | Camelineae | Arabidopsis | Arabidopsis thaliana
GO:1900067	Streptophytina	131221.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina
GO:0042307	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0001099	Unknown		
GO:0018859	cellular organisms	131567.0	root | cellular organisms
GO:0110102	cellular organisms	131567.0	root | cellular organisms
GO:0009723	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0102009	root	1.0	root
GO:0050218	cellular organisms	131567.0	root | cellular organisms
GO:1905789	Rhabditida	6236.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Nematoda | Chromadorea | Rhabditida
GO:0046862	Mesangiospermae	1437183.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae
GO:0034497	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0090603	Arabidopsis thaliana	3702.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | rosids | malvids | Brassicales | Brassicaceae | Camelineae | Arabidopsis | Arabidopsis thaliana
GO:0004367	Unknown		
GO:0097655	root	1.0	root
GO:0051219	cellular organisms	131567.0	root | cellular organisms
GO:0043630	Unknown		
GO:0021869	Amniota	32524.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota
GO:1900111	Unknown		
GO:0006874	cellular organisms	131567.0	root | cellular organisms
GO:0008081	root	1.0	root
GO:0048738	Bilateria	33213.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria
GO:0046718	Unknown		3470597
GO:0060965	root	1.0	root
GO:0044719	Drosophila	7215.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Altocrustacea | Allotriocarida | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Eumetabola | Endopterygota | Aparaglossata | Panorpida | Diptera | Brachycera | Muscomorpha | Eremoneura | Cyclorrhapha | Schizophora | Acalyptratae | Ephydroidea | Drosophilidae | Drosophilinae | Drosophilini | Drosophila
GO:0000906	root	1.0	root
GO:0071323	Mesangiospermae	1437183.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae
GO:0039523	Viruses	10239.0	root | Viruses
GO:0047215	Mesangiospermae	1437183.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae
GO:0046905	cellular organisms	131567.0	root | cellular organisms
GO:0031505	Fungi	4751.0	root | cellular organisms | Eukaryota | Opisthokonta | Fungi
GO:0051967	Bilateria	33213.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria
GO:0003341	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0000151	root	1.0	root
GO:0031016	Vertebrata	7742.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata
GO:0006742	cellular organisms	131567.0	root | cellular organisms
GO:0051428	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0051209	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0002953	root	1.0	root
GO:0006555	cellular organisms	131567.0	root | cellular organisms
GO:0016423	cellular organisms	131567.0	root | cellular organisms
GO:0009901	Magnoliopsida	3398.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida
GO:0035034	root	1.0	root
GO:0043138	root	1.0	root
GO:0000304	cellular organisms	131567.0	root | cellular organisms
GO:0043972	Unknown		
GO:1990575	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0008502	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0043626	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0080172	Arabidopsis thaliana	3702.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | rosids | malvids | Brassicales | Brassicaceae | Camelineae | Arabidopsis | Arabidopsis thaliana
GO:0016233	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0070262	cellular organisms	131567.0	root | cellular organisms
GO:1905037	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0031957	cellular organisms	131567.0	root | cellular organisms
GO:1902857	Bilateria	33213.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria
GO:0009674	Pentapetalae	1437201.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae
GO:0034067	cellular organisms	131567.0	root | cellular organisms
GO:0051391	cellular organisms	131567.0	root | cellular organisms
GO:0042464	Ecdysozoa	1206794.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa
GO:0003992	cellular organisms	131567.0	root | cellular organisms
GO:0007369	Eumetazoa	6072.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa
GO:0004527	Unknown		3470597
GO:0007129	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0006782	Unknown		
GO:0097157	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0004317	Unknown		
GO:0010880	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0008595	Bilateria	33213.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria
GO:0015211	cellular organisms	131567.0	root | cellular organisms
GO:0042254	root	1.0	root
GO:0051351	cellular organisms	131567.0	root | cellular organisms
GO:0070139	cellular organisms	131567.0	root | cellular organisms
GO:0071806	root	1.0	root
GO:0031511	cellular organisms	131567.0	root | cellular organisms
GO:0048016	Unknown		
GO:1902803	Bilateria	33213.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria
GO:0000028	cellular organisms	131567.0	root | cellular organisms
GO:0010422	Brassicaceae	3700.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | rosids | malvids | Brassicales | Brassicaceae
GO:0008889	root	1.0	root
GO:0033354	cellular organisms	131567.0	root | cellular organisms
GO:0000956	cellular organisms	131567.0	root | cellular organisms
GO:0015591	cellular organisms	131567.0	root | cellular organisms
GO:0008794	cellular organisms	131567.0	root | cellular organisms
GO:0042288	root	1.0	root
GO:0032040	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0047322	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0003864	cellular organisms	131567.0	root | cellular organisms
GO:0106312	cellular organisms	131567.0	root | cellular organisms
GO:0032328	cellular organisms	131567.0	root | cellular organisms
GO:0035308	Unknown		
GO:0035653	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0003917	root	1.0	root
GO:0034355	cellular organisms	131567.0	root | cellular organisms
GO:0035514	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0044794	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0009945	Embryophyta	3193.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta
GO:0045596	cellular organisms	131567.0	root | cellular organisms
GO:0004962	Chordata	7711.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata
GO:0045471	cellular organisms	131567.0	root | cellular organisms
GO:0060271	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0039554	Viruses	10239.0	root | Viruses
GO:0042659	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0036377	Streptophytina	131221.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina
GO:0001819	cellular organisms	131567.0	root | cellular organisms
GO:0001836	Opisthokonta	33154.0	root | cellular organisms | Eukaryota | Opisthokonta
GO:0010124	cellular organisms	131567.0	root | cellular organisms
GO:0031153	Dictyostelia	33083.0	root | cellular organisms | Eukaryota | Amoebozoa | Evosea | Eumycetozoa | Dictyostelia
GO:1905162	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0099159	Amniota	32524.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota
GO:0034440	cellular organisms	131567.0	root | cellular organisms
GO:0050750	Eumetazoa	6072.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa
GO:0061857	Euteleostomi	117571.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi
GO:0010608	root	1.0	root
GO:0004791	root	1.0	root
GO:0019441	Unknown		
GO:0006617	cellular organisms	131567.0	root | cellular organisms
GO:1901347	Brassicaceae	3700.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | rosids | malvids | Brassicales | Brassicaceae
GO:0048440	Magnoliopsida	3398.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida
GO:0010256	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0006383	cellular organisms	131567.0	root | cellular organisms
GO:0043009	Chordata	7711.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata
GO:1904115	Eumetazoa	6072.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa
GO:0106286	cellular organisms	131567.0	root | cellular organisms
GO:0004742	cellular organisms	131567.0	root | cellular organisms
GO:0061749	cellular organisms	131567.0	root | cellular organisms
GO:0000940	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0008705	cellular organisms	131567.0	root | cellular organisms
GO:0070402	root	1.0	root
GO:0001936	Amniota	32524.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota
GO:0102420	Unknown		
GO:0071592	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0005662	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0043966	Unknown		
GO:0046429	cellular organisms	131567.0	root | cellular organisms
GO:0090416	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0071105	Amniota	32524.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota
GO:0070569	root	1.0	root
GO:0001760	root	1.0	root
GO:0140312	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0010255	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0033105	Bacteria	2.0	root | cellular organisms | Bacteria
GO:0070198	cellular organisms	131567.0	root | cellular organisms
GO:0030177	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0045910	cellular organisms	131567.0	root | cellular organisms
GO:0004581	cellular organisms	131567.0	root | cellular organisms
GO:1901753	Amniota	32524.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota
GO:0102293	Unknown		
GO:0010198	Arabidopsis thaliana	3702.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | rosids | malvids | Brassicales | Brassicaceae | Camelineae | Arabidopsis | Arabidopsis thaliana
GO:0032006	cellular organisms	131567.0	root | cellular organisms
GO:0032131	cellular organisms	131567.0	root | cellular organisms
GO:0007596	Chordata	7711.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata
GO:0106313	cellular organisms	131567.0	root | cellular organisms
GO:0006397	root	1.0	root
GO:0048438	Arabidopsis thaliana	3702.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | rosids | malvids | Brassicales | Brassicaceae | Camelineae | Arabidopsis | Arabidopsis thaliana
GO:0016102	cellular organisms	131567.0	root | cellular organisms
GO:0061605	cellular organisms	131567.0	root | cellular organisms
GO:0010872	Unknown		
GO:0033557	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0038007	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0016074	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0010445	Streptophytina	131221.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina
GO:0043204	Eumetazoa	6072.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa
GO:1990391	cellular organisms	131567.0	root | cellular organisms
GO:0070990	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0002082	cellular organisms	131567.0	root | cellular organisms
GO:0008515	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0043765	cellular organisms	131567.0	root | cellular organisms
GO:0071040	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0048046	Viridiplantae	33090.0	root | cellular organisms | Eukaryota | Viridiplantae
GO:0045335	cellular organisms	131567.0	root | cellular organisms
GO:0008760	cellular organisms	131567.0	root | cellular organisms
GO:1903409	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0090693	Mesangiospermae	1437183.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae
GO:0004737	cellular organisms	131567.0	root | cellular organisms
GO:0034614	cellular organisms	131567.0	root | cellular organisms
GO:0001139	Unknown		
GO:0072687	Opisthokonta	33154.0	root | cellular organisms | Eukaryota | Opisthokonta
GO:0042450	Unknown		
GO:0033730	cellular organisms	131567.0	root | cellular organisms
GO:0043562	cellular organisms	131567.0	root | cellular organisms
GO:0051106	Unknown		
GO:0006974	root	1.0	root
GO:0008272	Unknown		
GO:1905011	Mesangiospermae	1437183.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae
GO:0030964	cellular organisms	131567.0	root | cellular organisms
GO:0019674	root	1.0	root
GO:0010288	cellular organisms	131567.0	root | cellular organisms
GO:0030735	cellular organisms	131567.0	root | cellular organisms
GO:0035459	cellular organisms	131567.0	root | cellular organisms
GO:0005691	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0009368	cellular organisms	131567.0	root | cellular organisms
GO:0016574	Unknown		
GO:0061760	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0045130	Bilateria	33213.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria
GO:0009331	cellular organisms	131567.0	root | cellular organisms
GO:0031666	Euteleostomi	117571.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi
GO:0010183	Viridiplantae	33090.0	root | cellular organisms | Eukaryota | Viridiplantae
GO:0017017	root	1.0	root
GO:0042587	Opisthokonta	33154.0	root | cellular organisms | Eukaryota | Opisthokonta
GO:0060097	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0030170	root	1.0	root
GO:0000375	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0045273	cellular organisms	131567.0	root | cellular organisms
GO:0032509	cellular organisms	131567.0	root | cellular organisms
GO:0003735	root	1.0	root
GO:0008612	cellular organisms	131567.0	root | cellular organisms
GO:0055062	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0021854	Euteleostomi	117571.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi
GO:0070404	cellular organisms	131567.0	root | cellular organisms
GO:0039648	Unknown		3470597
GO:0032010	Eukaryota	2759.0	root | cellular organisms | Eukaryota
